Airline,ORG,DES,Aircraft_Family,Aircraft_Type,June_2019_Flights,June_2019_Seats,June_2019_ASMs,June_2018_Flights,June_2018_Seats,June_2018_ASMs,June_Diff_Flights,June_Diff_Seats,June_Diff_ASMs,June_Rate_Flights,June_Rate_Seats,June_Rate_ASMs
WS,YYZ,YYJ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,10,"1,340","2,814,000",12,"1,608","3,376,800",-2,-268,"-562,800",-16.70%,-16.70%,-16.70%
WS,YYZ,YYJ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,1,174,"365,400",3,522,"1,096,200",-2,-348,"-730,800",-66.70%,-66.70%,-66.70%
AC,YYZ,LAX,B737 Misc,B737-Max 8 Passenger,0,0,0,124,"20,956","45,600,256",-124,"-20,956","-45,600,256",-100.00%,-100.00%,-100.00%
WS,YYZ,YYT,B737-6/7/8/9,B737-600,0,0,0,5,565,"747,495",-5,-565,"-747,495",-100.00%,-100.00%,-100.00%
WS,YYZ,YYT,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,76,"10,184","13,473,432",91,"12,194","16,132,662",-15,"-2,010","-2,659,230",-16.50%,-16.50%,-16.50%
WS,YYZ,YYT,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,8,"1,392","1,841,616",2,348,"460,404",6,"1,044","1,381,212",300.00%,300.00%,300.00%
WS,YZF,YEG,DeHavilland Dash-8,DHC-8-400,31,"2,418","1,535,430",31,"2,418","1,535,430",0,0,0,0.00%,0.00%,0.00%
WS,YZF,YYC,DeHavilland Dash-8,DHC-8-400,53,"4,134","3,249,324",53,"4,134","3,249,324",0,0,0,0.00%,0.00%,0.00%
WSG,KEW,YPM,Beechcraft,Beech 1900D Airliner,22,418,"39,710",14,266,"25,270",8,152,"14,440",57.10%,57.10%,57.10%
WSG,KEW,YRL,Beechcraft,Beech 1900D Airliner,4,76,"10,564",9,171,"23,769",-5,-95,"-13,205",-55.60%,-55.60%,-55.60%
WSG,KEW,ZSJ,Beechcraft,Beech 1900D Airliner,27,513,"10,773",27,513,"10,773",0,0,0,0.00%,0.00%,0.00%
WSG,KIF,WNN,Beechcraft,Beech 1900D Airliner,13,247,"7,163",28,532,"15,428",-15,-285,"-8,265",-53.60%,-53.60%,-53.60%
WSG,KIF,WNN,DeHavilland Dash-8,DHC-8,9,369,"10,701",0,0,0,9,369,"10,701",,,
WSG,KIF,XKS,Beechcraft,Beech 1900D Airliner,5,95,"5,415",0,0,0,5,95,"5,415",,,
WSG,KIF,YAX,Beechcraft,Beech 1900D Airliner,9,171,"3,249",9,171,"3,249",0,0,0,0.00%,0.00%,0.00%
WSG,KIF,YXL,Beechcraft,Beech 1900D Airliner,5,95,"20,900",13,247,"54,340",-8,-152,"-33,440",-61.50%,-61.50%,-61.50%
WSG,KIF,YXL,DeHavilland Dash-8,DHC-8,13,533,"117,260",0,0,0,13,533,"117,260",,,
WSG,MSA,XBE,Beechcraft,Beech 1900D Airliner,17,323,"15,181",9,171,"8,037",8,152,"7,144",88.90%,88.90%,88.90%
WSG,MSA,YXL,Beechcraft,Beech 1900D Airliner,13,247,"56,810",9,171,"39,330",4,76,"17,480",44.40%,44.40%,44.40%
WSG,MSA,ZPB,Beechcraft,Beech 1900D Airliner,4,76,"2,280",0,0,0,4,76,"2,280",,,
WSG,MSA,ZRJ,Beechcraft,Beech 1900D Airliner,19,361,"14,079",22,418,"16,302",-3,-57,"-2,223",-13.60%,-13.60%,-13.60%
WSG,SUR,WNN,Beechcraft,Beech 1900D Airliner,5,95,"2,850",4,76,"2,280",1,19,570,25.00%,25.00%,25.00%
WSG,SUR,YLH,Beechcraft,Beech 1900D Airliner,9,171,"7,353",14,266,"11,438",-5,-95,"-4,085",-35.70%,-35.70%,-35.70%
WSG,SUR,YPL,Beechcraft,Beech 1900D Airliner,0,0,0,9,171,"21,546",-9,-171,"-21,546",-100.00%,-100.00%,-100.00%
WSG,SUR,YWP,Beechcraft,Beech 1900D Airliner,13,247,"6,916",14,266,"7,448",-1,-19,-532,-7.10%,-7.10%,-7.10%
WSG,SUR,YXL,Beechcraft,Beech 1900D Airliner,9,171,"39,501",9,171,"39,501",0,0,0,0.00%,0.00%,0.00%
WSG,SUR,YXL,DeHavilland Dash-8,DHC-8,4,164,"37,884",4,164,"37,884",0,0,0,0.00%,0.00%,0.00%
WSG,WNN,KIF,Beechcraft,Beech 1900D Airliner,19,361,"10,469",22,418,"12,122",-3,-57,"-1,653",-13.60%,-13.60%,-13.60%
WSG,WNN,KIF,DeHavilland Dash-8,DHC-8,13,533,"15,457",0,0,0,13,533,"15,457",,,
WSG,WNN,SUR,DeHavilland Dash-8,DHC-8,4,164,"4,920",4,164,"4,920",0,0,0,0.00%,0.00%,0.00%
WSG,WNN,XKS,DeHavilland Dash-8,DHC-8,9,369,"16,974",0,0,0,9,369,"16,974",,,
WSG,WNN,YXL,Beechcraft,Beech 1900D Airliner,13,247,"56,069",28,532,"120,764",-15,-285,"-64,695",-53.60%,-53.60%,-53.60%
WSG,XBE,MSA,Beechcraft,Beech 1900D Airliner,14,266,"12,502",22,418,"19,646",-8,-152,"-7,144",-36.40%,-36.40%,-36.40%
WSG,XBE,YTL,DeHavilland Dash-8,DHC-8,0,0,0,14,574,"25,830",-14,-574,"-25,830",-100.00%,-100.00%,-100.00%
WSG,XBE,YXL,Beechcraft,Beech 1900D Airliner,17,323,"86,887",4,76,"20,444",13,247,"66,443",325.00%,325.00%,325.00%
WSG,XBE,YXL,DeHavilland Dash-8,DHC-8,9,369,"99,261",9,369,"99,261",0,0,0,0.00%,0.00%,0.00%
WSG,XBE,ZPB,Beechcraft,Beech 1900D Airliner,0,0,0,5,95,"4,275",-5,-95,"-4,275",-100.00%,-100.00%,-100.00%
WSG,XKS,WNN,DeHavilland Dash-8,DHC-8,13,533,"24,518",0,0,0,13,533,"24,518",,,
WSG,XKS,YAX,Beechcraft,Beech 1900D Airliner,0,0,0,9,171,"6,498",-9,-171,"-6,498",-100.00%,-100.00%,-100.00%
WSG,XKS,YTL,DeHavilland Dash-8,DHC-8,9,369,"19,926",9,369,"19,926",0,0,0,0.00%,0.00%,0.00%
WSG,XKS,YWP,Beechcraft,Beech 1900D Airliner,5,95,"6,555",4,76,"5,244",1,19,"1,311",25.00%,25.00%,25.00%
WSG,XKS,YXL,Beechcraft,Beech 1900D Airliner,5,95,"25,840",14,266,"72,352",-9,-171,"-46,512",-64.30%,-64.30%,-64.30%
WSG,XKS,YXL,DeHavilland Dash-8,DHC-8,14,574,"156,128",18,738,"200,736",-4,-164,"-44,608",-22.20%,-22.20%,-22.20%
WSG,YAX,KIF,Beechcraft,Beech 1900D Airliner,13,247,"4,693",14,266,"5,054",-1,-19,-361,-7.10%,-7.10%,-7.10%
WSG,YAX,WNN,DeHavilland Dash-8,DHC-8,4,164,"4,592",4,164,"4,592",0,0,0,0.00%,0.00%,0.00%
WSG,YAX,XKS,Beechcraft,Beech 1900D Airliner,0,0,0,14,266,"10,108",-14,-266,"-10,108",-100.00%,-100.00%,-100.00%
WSG,YAX,XKS,DeHavilland Dash-8,DHC-8,5,205,"7,790",4,164,"6,232",1,41,"1,558",25.00%,25.00%,25.00%
WSG,YAX,YTL,Beechcraft,Beech 1900D Airliner,9,171,"6,669",9,171,"6,669",0,0,0,0.00%,0.00%,0.00%
WSG,YAX,YXL,Beechcraft,Beech 1900D Airliner,22,418,"99,902",9,171,"40,869",13,247,"59,033",144.40%,144.40%,144.40%
WSG,YER,YTL,Beechcraft,Beech 1900D Airliner,9,171,"31,122",9,171,"31,122",0,0,0,0.00%,0.00%,0.00%
WSG,YER,YXL,Beechcraft,Beech 1900D Airliner,22,418,"185,592",22,418,"185,592",0,0,0,0.00%,0.00%,0.00%
WSG,YFH,YLH,Beechcraft,Beech 1900D Airliner,0,0,0,9,171,"7,524",-9,-171,"-7,524",-100.00%,-100.00%,-100.00%
WSG,YFH,YPL,Beechcraft,Beech 1900D Airliner,0,0,0,14,266,"27,132",-14,-266,"-27,132",-100.00%,-100.00%,-100.00%
WSG,YFH,YWP,Beechcraft,Beech 1900D Airliner,9,171,"17,442",0,0,0,9,171,"17,442",,,
WSG,YFH,YXL,Beechcraft,Beech 1900D Airliner,18,342,"68,742",8,152,"30,552",10,190,"38,190",125.00%,125.00%,125.00%
WSG,YHP,YRL,Beechcraft,Beech 1900D Airliner,18,342,"25,308",0,0,0,18,342,"25,308",,,
WSG,YHP,YVZ,Beechcraft,Beech 1900D Airliner,9,171,"7,011",18,342,"14,022",-9,-171,"-7,011",-50.00%,-50.00%,-50.00%
WSG,YLH,SUR,Beechcraft,Beech 1900D Airliner,0,0,0,9,171,"7,353",-9,-171,"-7,353",-100.00%,-100.00%,-100.00%
WSG,YLH,YFH,Beechcraft,Beech 1900D Airliner,0,0,0,14,266,"11,704",-14,-266,"-11,704",-100.00%,-100.00%,-100.00%
WSG,YLH,YPL,Beechcraft,Beech 1900D Airliner,9,171,"20,349",0,0,0,9,171,"20,349",,,
WSG,YNO,YRL,Beechcraft,Beech 1900D Airliner,9,171,"17,955",4,76,"7,980",5,95,"9,975",125.00%,125.00%,125.00%
WSG,YNO,YVZ,Beechcraft,Beech 1900D Airliner,13,247,"16,055",9,171,"11,115",4,76,"4,940",44.40%,44.40%,44.40%
WSG,YNO,ZSJ,Beechcraft,Beech 1900D Airliner,5,95,"4,085",0,0,0,5,95,"4,085",,,
WSG,YPL,SUR,Beechcraft,Beech 1900D Airliner,13,247,"31,122",14,266,"33,516",-1,-19,"-2,394",-7.10%,-7.10%,-7.10%
WSG,YPL,XKS,Beechcraft,Beech 1900D Airliner,5,95,"16,340",4,76,"13,072",1,19,"3,268",25.00%,25.00%,25.00%
WSG,YPL,YFH,Beechcraft,Beech 1900D Airliner,9,171,"17,442",9,171,"17,442",0,0,0,0.00%,0.00%,0.00%
WSG,YPL,YWP,Beechcraft,Beech 1900D Airliner,0,0,0,4,76,"13,224",-4,-76,"-13,224",-100.00%,-100.00%,-100.00%
WSG,YPL,YXL,Beechcraft,Beech 1900D Airliner,9,171,"18,126",23,437,"46,322",-14,-266,"-28,196",-60.90%,-60.90%,-60.90%
WSG,YPM,KEW,Beechcraft,Beech 1900D Airliner,27,513,"48,735",13,247,"23,465",14,266,"25,270",107.70%,107.70%,107.70%
WSG,YPM,YRL,Beechcraft,Beech 1900D Airliner,22,418,"22,154",14,266,"14,098",8,152,"8,056",57.10%,57.10%,57.10%
WSG,YPM,YVZ,Beechcraft,Beech 1900D Airliner,4,76,"4,712",13,247,"15,314",-9,-171,"-10,602",-69.20%,-69.20%,-69.20%
WSG,YQT,YXL,Beechcraft,Beech 1900D Airliner,27,513,"86,184",27,513,"86,184",0,0,0,0.00%,0.00%,0.00%
WSG,YQT,YXL,DeHavilland Dash-8,DHC-8,53,"2,173","365,064",54,"2,214","371,952",-1,-41,"-6,888",-1.90%,-1.90%,-1.90%
WSG,YRL,KEW,Beechcraft,Beech 1900D Airliner,0,0,0,14,266,"36,974",-14,-266,"-36,974",-100.00%,-100.00%,-100.00%
WSG,YRL,YHP,Beechcraft,Beech 1900D Airliner,9,171,"12,654",14,266,"19,684",-5,-95,"-7,030",-35.70%,-35.70%,-35.70%
WSG,YRL,YNO,Beechcraft,Beech 1900D Airliner,13,247,"25,935",9,171,"17,955",4,76,"7,980",44.40%,44.40%,44.40%
WSG,YRL,YPM,Beechcraft,Beech 1900D Airliner,31,589,"31,217",17,323,"17,119",14,266,"14,098",82.40%,82.40%,82.40%
WSG,YRL,YXL,Beechcraft,Beech 1900D Airliner,53,"1,007","106,742",54,"1,026","108,756",-1,-19,"-2,014",-1.90%,-1.90%,-1.90%
WSG,YTL,XBE,DeHavilland Dash-8,DHC-8,9,369,"16,605",9,369,"16,605",0,0,0,0.00%,0.00%,0.00%
WSG,YTL,XKS,DeHavilland Dash-8,DHC-8,0,0,0,14,574,"30,996",-14,-574,"-30,996",-100.00%,-100.00%,-100.00%
WSG,YTL,YAX,Beechcraft,Beech 1900D Airliner,13,247,"9,633",14,266,"10,374",-1,-19,-741,-7.10%,-7.10%,-7.10%
WSG,YTL,YAX,DeHavilland Dash-8,DHC-8,5,205,"7,995",4,164,"6,396",1,41,"1,599",25.00%,25.00%,25.00%
WSG,YTL,YER,Beechcraft,Beech 1900D Airliner,22,418,"76,076",18,342,"62,244",4,76,"13,832",22.20%,22.20%,22.20%
WSG,YTL,YXL,Beechcraft,Beech 1900D Airliner,18,342,"90,288",18,342,"90,288",0,0,0,0.00%,0.00%,0.00%
WSG,YVZ,YHP,Beechcraft,Beech 1900D Airliner,18,342,"14,022",9,171,"7,011",9,171,"7,011",100.00%,100.00%,100.00%
WSG,YVZ,YNO,Beechcraft,Beech 1900D Airliner,9,171,"11,115",14,266,"17,290",-5,-95,"-6,175",-35.70%,-35.70%,-35.70%
WSG,YVZ,YXL,Beechcraft,Beech 1900D Airliner,0,0,0,9,171,"35,739",-9,-171,"-35,739",-100.00%,-100.00%,-100.00%
WSG,YVZ,ZSJ,Beechcraft,Beech 1900D Airliner,4,76,"4,256",8,152,"8,512",-4,-76,"-4,256",-50.00%,-50.00%,-50.00%
WSG,YWG,YXL,Beechcraft,Beech 1900D Airliner,0,0,0,23,437,"104,006",-23,-437,"-104,006",-100.00%,-100.00%,-100.00%
WSG,YWP,SUR,Beechcraft,Beech 1900D Airliner,9,171,"4,788",9,171,"4,788",0,0,0,0.00%,0.00%,0.00%
WSG,YWP,YFH,Beechcraft,Beech 1900D Airliner,18,342,"34,884",8,152,"15,504",10,190,"19,380",125.00%,125.00%,125.00%
WSG,YWP,YXL,Beechcraft,Beech 1900D Airliner,0,0,0,14,266,"74,480",-14,-266,"-74,480",-100.00%,-100.00%,-100.00%
WSG,YXL,KIF,Beechcraft,Beech 1900D Airliner,0,0,0,14,266,"58,520",-14,-266,"-58,520",-100.00%,-100.00%,-100.00%
WSG,YXL,KIF,DeHavilland Dash-8,DHC-8,9,369,"81,180",0,0,0,9,369,"81,180",,,
WSG,YXL,MSA,Beechcraft,Beech 1900D Airliner,22,418,"96,140",0,0,0,22,418,"96,140",,,
WSG,YXL,SUR,Beechcraft,Beech 1900D Airliner,14,266,"61,446",18,342,"79,002",-4,-76,"-17,556",-22.20%,-22.20%,-22.20%
WSG,YXL,WNN,Beechcraft,Beech 1900D Airliner,14,266,"60,382",18,342,"77,634",-4,-76,"-17,252",-22.20%,-22.20%,-22.20%
WSG,YXL,XBE,Beechcraft,Beech 1900D Airliner,14,266,"71,554",13,247,"66,443",1,19,"5,111",7.70%,7.70%,7.70%
WSG,YXL,XBE,DeHavilland Dash-8,DHC-8,0,0,0,14,574,"154,406",-14,-574,"-154,406",-100.00%,-100.00%,-100.00%
WSG,YXL,XKS,Beechcraft,Beech 1900D Airliner,0,0,0,9,171,"46,512",-9,-171,"-46,512",-100.00%,-100.00%,-100.00%
WSG,YXL,XKS,DeHavilland Dash-8,DHC-8,22,902,"245,344",9,369,"100,368",13,533,"144,976",144.40%,144.40%,144.40%
WSG,YXL,YAX,Beechcraft,Beech 1900D Airliner,22,418,"99,902",14,266,"63,574",8,152,"36,328",57.10%,57.10%,57.10%
WSG,YXL,YAX,DeHavilland Dash-8,DHC-8,4,164,"39,196",4,164,"39,196",0,0,0,0.00%,0.00%,0.00%
WSG,YXL,YER,Beechcraft,Beech 1900D Airliner,9,171,"75,924",13,247,"109,668",-4,-76,"-33,744",-30.80%,-30.80%,-30.80%
WSG,YXL,YHP,Beechcraft,Beech 1900D Airliner,0,0,0,4,76,"12,996",-4,-76,"-12,996",-100.00%,-100.00%,-100.00%
WSG,YXL,YNO,Beechcraft,Beech 1900D Airliner,5,95,"16,150",0,0,0,5,95,"16,150",,,
WSG,YXL,YPL,Beechcraft,Beech 1900D Airliner,27,513,"54,378",31,589,"62,434",-4,-76,"-8,056",-12.90%,-12.90%,-12.90%
WSG,YXL,YPM,Beechcraft,Beech 1900D Airliner,0,0,0,9,171,"25,479",-9,-171,"-25,479",-100.00%,-100.00%,-100.00%
WSG,YXL,YQT,Beechcraft,Beech 1900D Airliner,27,513,"86,184",27,513,"86,184",0,0,0,0.00%,0.00%,0.00%
WSG,YXL,YQT,DeHavilland Dash-8,DHC-8,53,"2,173","365,064",54,"2,214","371,952",-1,-41,"-6,888",-1.90%,-1.90%,-1.90%
WSG,YXL,YRL,Beechcraft,Beech 1900D Airliner,53,"1,007","106,742",54,"1,026","108,756",-1,-19,"-2,014",-1.90%,-1.90%,-1.90%
WSG,YXL,YTL,Beechcraft,Beech 1900D Airliner,35,665,"175,560",32,608,"160,512",3,57,"15,048",9.40%,9.40%,9.40%
WSG,YXL,YTL,DeHavilland Dash-8,DHC-8,5,205,"54,120",4,164,"43,296",1,41,"10,824",25.00%,25.00%,25.00%
WSG,YXL,YWG,Beechcraft,Beech 1900D Airliner,0,0,0,23,437,"104,006",-23,-437,"-104,006",-100.00%,-100.00%,-100.00%
WSG,YXL,YWP,Beechcraft,Beech 1900D Airliner,0,0,0,9,171,"47,880",-9,-171,"-47,880",-100.00%,-100.00%,-100.00%
WSG,YXL,ZPB,Beechcraft,Beech 1900D Airliner,5,95,"24,320",18,342,"87,552",-13,-247,"-63,232",-72.20%,-72.20%,-72.20%
WSG,YXL,ZRJ,Beechcraft,Beech 1900D Airliner,12,228,"44,916",9,171,"33,687",3,57,"11,229",33.30%,33.30%,33.30%
WSG,YXL,ZSJ,Beechcraft,Beech 1900D Airliner,22,418,"89,034",23,437,"93,081",-1,-19,"-4,047",-4.30%,-4.30%,-4.30%
WSG,ZPB,MSA,Beechcraft,Beech 1900D Airliner,5,95,"2,850",9,171,"5,130",-4,-76,"-2,280",-44.40%,-44.40%,-44.40%
WSG,ZPB,XBE,Beechcraft,Beech 1900D Airliner,0,0,0,9,171,"7,695",-9,-171,"-7,695",-100.00%,-100.00%,-100.00%
WSG,ZPB,YXL,Beechcraft,Beech 1900D Airliner,4,76,"19,456",5,95,"24,320",-1,-19,"-4,864",-20.00%,-20.00%,-20.00%
WSG,ZRJ,MSA,Beechcraft,Beech 1900D Airliner,12,228,"8,892",9,171,"6,669",3,57,"2,223",33.30%,33.30%,33.30%
WSG,ZRJ,YXL,Beechcraft,Beech 1900D Airliner,19,361,"71,117",22,418,"82,346",-3,-57,"-11,229",-13.60%,-13.60%,-13.60%
WSG,ZSJ,KEW,Beechcraft,Beech 1900D Airliner,26,494,"10,374",27,513,"10,773",-1,-19,-399,-3.70%,-3.70%,-3.70%
WSG,ZSJ,YNO,Beechcraft,Beech 1900D Airliner,0,0,0,4,76,"3,268",-4,-76,"-3,268",-100.00%,-100.00%,-100.00%
WSG,ZSJ,YVZ,Beechcraft,Beech 1900D Airliner,5,95,"5,320",0,0,0,5,95,"5,320",,,
WSG,ZSJ,YXL,Beechcraft,Beech 1900D Airliner,27,513,"109,269",27,513,"109,269",0,0,0,0.00%,0.00%,0.00%
WW,KEF,YUL,A320,A321,0,0,0,31,"6,200","14,402,600",-31,"-6,200","-14,402,600",-100.00%,-100.00%,-100.00%
WW,KEF,YYZ,A320,A321,0,0,0,31,"6,200","16,107,600",-31,"-6,200","-16,107,600",-100.00%,-100.00%,-100.00%
WW,YUL,KEF,A320,A321,0,0,0,31,"6,200","14,402,600",-31,"-6,200","-14,402,600",-100.00%,-100.00%,-100.00%
WW,YYZ,KEF,A320,A321,0,0,0,31,"6,200","16,107,600",-31,"-6,200","-16,107,600",-100.00%,-100.00%,-100.00%
X4,JNU,YXY,Pilatus,PC-12,13,117,"19,188",13,117,"19,188",0,0,0,0.00%,0.00%,0.00%
X4,YXY,JNU,Pilatus,PC-12,13,117,"19,188",13,117,"19,188",0,0,0,0.00%,0.00%,0.00%
YN,YAT,YPO,DeHavilland Dash-8,DHC-8,9,333,"62,604",9,333,"62,604",0,0,0,0.00%,0.00%,0.00%
YN,YAT,YTS,DeHavilland Dash-8,DHC-8,22,814,"248,270",23,851,"259,555",-1,-37,"-11,285",-4.30%,-4.30%,-4.30%
YN,YAT,ZKE,DeHavilland Dash-8,DHC-8,22,814,"49,654",23,851,"51,911",-1,-37,"-2,257",-4.30%,-4.30%,-4.30%
YN,YAT,ZKE,DeHavilland Dash-8,DHC-8-100,4,148,"9,028",4,148,"9,028",0,0,0,0.00%,0.00%,0.00%
YN,YFA,YMO,DeHavilland Dash-8,DHC-8,22,814,"63,492",23,851,"66,378",-1,-37,"-2,886",-4.30%,-4.30%,-4.30%
YN,YFA,YMO,DeHavilland Dash-8,DHC-8-100,4,148,"11,544",4,148,"11,544",0,0,0,0.00%,0.00%,0.00%
YN,YFA,ZKE,DeHavilland Dash-8,DHC-8,31,"1,147","14,911",32,"1,184","15,392",-1,-37,-481,-3.10%,-3.10%,-3.10%
YN,YFA,ZKE,DeHavilland Dash-8,DHC-8-100,4,148,"1,924",4,148,"1,924",0,0,0,0.00%,0.00%,0.00%
YN,YGW,YKU,DeHavilland Dash-8,DHC-8,26,962,"107,744",27,999,"111,888",-1,-37,"-4,144",-3.70%,-3.70%,-3.70%
YN,YKQ,YKU,DeHavilland Dash-8,DHC-8,18,666,"107,892",18,666,"107,892",0,0,0,0.00%,0.00%,0.00%
YN,YKQ,YNS,DeHavilland Dash-8,DHC-8,9,333,"37,296",9,333,"37,296",0,0,0,0.00%,0.00%,0.00%
YN,YKQ,YVO,DeHavilland Dash-8,DHC-8,31,"1,147","276,427",31,"1,147","276,427",0,0,0,0.00%,0.00%,0.00%
YN,YKQ,ZEM,DeHavilland Dash-8,DHC-8,17,629,"33,966",18,666,"35,964",-1,-37,"-1,998",-5.60%,-5.60%,-5.60%
YN,YKU,YGW,DeHavilland Dash-8,DHC-8,26,962,"107,744",27,999,"111,888",-1,-37,"-4,144",-3.70%,-3.70%,-3.70%
YN,YKU,YKQ,DeHavilland Dash-8,DHC-8,26,962,"155,844",27,999,"161,838",-1,-37,"-5,994",-3.70%,-3.70%,-3.70%
YN,YKU,YMT,DeHavilland Dash-8,DHC-8,13,481,"160,654",14,518,"173,012",-1,-37,"-12,358",-7.10%,-7.10%,-7.10%
YN,YKU,YNC,DeHavilland Dash-8,DHC-8,14,518,"29,526",13,481,"27,417",1,37,"2,109",7.70%,7.70%,7.70%
YN,YMO,YAT,DeHavilland Dash-8,DHC-8,13,481,"65,897",14,518,"70,966",-1,-37,"-5,069",-7.10%,-7.10%,-7.10%
YN,YMO,YFA,DeHavilland Dash-8,DHC-8,31,"1,147","89,466",32,"1,184","92,352",-1,-37,"-2,886",-3.10%,-3.10%,-3.10%
YN,YMO,YFA,DeHavilland Dash-8,DHC-8-100,4,148,"11,544",4,148,"11,544",0,0,0,0.00%,0.00%,0.00%
YN,YMO,YTS,DeHavilland Dash-8,DHC-8,22,814,"155,474",23,851,"162,541",-1,-37,"-7,067",-4.30%,-4.30%,-4.30%
YN,YMO,YTS,DeHavilland Dash-8,DHC-8-100,4,148,"28,268",4,148,"28,268",0,0,0,0.00%,0.00%,0.00%
YN,YMT,YKU,DeHavilland Dash-8,DHC-8,9,333,"111,222",9,333,"111,222",0,0,0,0.00%,0.00%,0.00%
YN,YMT,YNS,DeHavilland Dash-8,DHC-8,13,481,"69,264",14,518,"74,592",-1,-37,"-5,328",-7.10%,-7.10%,-7.10%
YN,YMT,YUL,DeHavilland Dash-8,DHC-8,26,962,"299,182",27,999,"310,689",-1,-37,"-11,507",-3.70%,-3.70%,-3.70%
YN,YNC,YKU,DeHavilland Dash-8,DHC-8,17,629,"35,853",18,666,"37,962",-1,-37,"-2,109",-5.60%,-5.60%,-5.60%
YN,YNC,ZEM,DeHavilland Dash-8,DHC-8,14,518,"27,454",13,481,"25,493",1,37,"1,961",7.70%,7.70%,7.70%
YN,YNS,YKQ,DeHavilland Dash-8,DHC-8,13,481,"53,872",14,518,"58,016",-1,-37,"-4,144",-7.10%,-7.10%,-7.10%
YN,YNS,YMT,DeHavilland Dash-8,DHC-8,9,333,"47,952",9,333,"47,952",0,0,0,0.00%,0.00%,0.00%
YN,YPO,YAT,DeHavilland Dash-8,DHC-8,9,333,"62,604",9,333,"62,604",0,0,0,0.00%,0.00%,0.00%
YN,YTS,YMO,DeHavilland Dash-8,DHC-8,44,"1,628","310,948",46,"1,702","325,082",-2,-74,"-14,134",-4.30%,-4.30%,-4.30%
YN,YTS,YMO,DeHavilland Dash-8,DHC-8-100,4,148,"28,268",4,148,"28,268",0,0,0,0.00%,0.00%,0.00%
YN,YTS,YUY,DeHavilland Dash-8,DHC-8,22,814,"96,866",54,"1,998","237,762",-32,"-1,184","-140,896",-59.30%,-59.30%,-59.30%
YN,YUL,YMT,DeHavilland Dash-8,DHC-8,26,962,"299,182",27,999,"310,689",-1,-37,"-11,507",-3.70%,-3.70%,-3.70%
YN,YUL,YUY,DeHavilland Dash-8,DHC-8,0,0,0,27,999,"305,694",-27,-999,"-305,694",-100.00%,-100.00%,-100.00%
YN,YUL,YVO,DeHavilland Dash-8,DHC-8,53,"1,961","513,782",58,"2,146","562,252",-5,-185,"-48,470",-8.60%,-8.60%,-8.60%
YN,YUY,YTS,DeHavilland Dash-8,DHC-8,22,814,"96,866",54,"1,998","237,762",-32,"-1,184","-140,896",-59.30%,-59.30%,-59.30%
YN,YUY,YUL,DeHavilland Dash-8,DHC-8,0,0,0,27,999,"305,694",-27,-999,"-305,694",-100.00%,-100.00%,-100.00%
YN,YUY,YVO,DeHavilland Dash-8,DHC-8,22,814,"40,700",27,999,"49,950",-5,-185,"-9,250",-18.50%,-18.50%,-18.50%
YN,YVO,YKQ,DeHavilland Dash-8,DHC-8,22,814,"196,174",22,814,"196,174",0,0,0,0.00%,0.00%,0.00%
YN,YVO,YKU,DeHavilland Dash-8,DHC-8,9,333,"133,866",9,333,"133,866",0,0,0,0.00%,0.00%,0.00%
YN,YVO,YUL,DeHavilland Dash-8,DHC-8,53,"1,961","513,782",58,"2,146","562,252",-5,-185,"-48,470",-8.60%,-8.60%,-8.60%
YN,YVO,YUY,DeHavilland Dash-8,DHC-8,22,814,"40,700",27,999,"49,950",-5,-185,"-9,250",-18.50%,-18.50%,-18.50%
YN,ZEM,YKQ,DeHavilland Dash-8,DHC-8,14,518,"27,972",13,481,"25,974",1,37,"1,998",7.70%,7.70%,7.70%
YN,ZEM,YNC,DeHavilland Dash-8,DHC-8,17,629,"33,337",18,666,"35,298",-1,-37,"-1,961",-5.60%,-5.60%,-5.60%
YN,ZKE,YAT,DeHavilland Dash-8,DHC-8,31,"1,147","69,967",32,"1,184","72,224",-1,-37,"-2,257",-3.10%,-3.10%,-3.10%
YN,ZKE,YAT,DeHavilland Dash-8,DHC-8-100,4,148,"9,028",4,148,"9,028",0,0,0,0.00%,0.00%,0.00%
YN,ZKE,YFA,DeHavilland Dash-8,DHC-8,22,814,"10,582",23,851,"11,063",-1,-37,-481,-4.30%,-4.30%,-4.30%
YN,ZKE,YFA,DeHavilland Dash-8,DHC-8-100,4,148,"1,924",4,148,"1,924",0,0,0,0.00%,0.00%,0.00%
YP,XBE,YXL,Metroliner,Metro/Merlin/Expediter,0,0,0,13,130,"34,970",-13,-130,"-34,970",-100.00%,-100.00%,-100.00%
YP,XBE,ZPB,Metroliner,Metro/Merlin/Expediter,0,0,0,14,140,"6,300",-14,-140,"-6,300",-100.00%,-100.00%,-100.00%
YP,XLB,XTL,DeHavilland Dash-8,DHC-8,0,0,0,6,174,"18,618",-6,-174,"-18,618",-100.00%,-100.00%,-100.00%
YP,XLB,XTL,Metroliner,Metro/Merlin/Expediter,0,0,0,12,114,"12,198",-12,-114,"-12,198",-100.00%,-100.00%,-100.00%
YP,XLB,YBT,DeHavilland Dash-8,DHC-8,0,0,0,3,87,"4,437",-3,-87,"-4,437",-100.00%,-100.00%,-100.00%
